Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196.0,4,Female,56.0,2,2,Manufacturing Director,4,Married,6474.0,9961.0,1,Y,No,13,3,2,80.0,1,14,2,2,14.0,8,3,11
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198.0,1,Male,87.0,2,1,Laboratory Technician,3,Single,3033.0,12828.0,1,Y,No,12,3,1,80.0,0,2,2,2,2.0,2,1,2
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200.0,3,Male,96.0,3,1,Research Scientist,3,Single,2936.0,10826.0,1,Y,Yes,11,3,3,80.0,0,6,4,3,6.0,4,0,2
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201.0,4,Female,50.0,3,5,Manager,3,Divorced,18606.0,18640.0,3,Y,No,18,3,2,80.0,1,26,6,3,7.0,7,4,7
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202.0,2,Female,69.0,1,1,Research Scientist,4,Married,2168.0,26933.0,0,Y,Yes,18,3,1,80.0,1,6,2,2,5.0,4,1,3
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203.0,3,Male,48.0,2,1,Research Scientist,4,Married,2853.0,4223.0,0,Y,Yes,11,3,2,80.0,1,1,5,3,0.0,0,0,0
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204.0,3,Female,69.0,3,4,Manager,1,Married,17048.0,24097.0,8,Y,No,23,4,1,80.0,0,28,2,3,26.0,15,15,9
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206.0,4,Male,74.0,1,1,Research Scientist,3,Single,2290.0,4279.0,2,Y,No,13,3,4,80.0,0,6,3,3,0.0,0,0,0
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207.0,2,Male,99.0,3,1,Human Resources,3,Married,3600.0,8429.0,1,Y,No,13,3,4,80.0,1,5,2,3,5.0,4,1,4
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210.0,1,Male,95.0,2,1,Research Scientist,1,Divorced,2107.0,20293.0,6,Y,No,17,3,1,80.0,1,5,2,1,1.0,0,0,0
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211.0,3,Male,61.0,3,2,Sales Executive,1,Divorced,4115.0,13192.0,8,Y,No,19,3,3,80.0,3,8,3,3,4.0,3,0,3
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212.0,2,Male,62.0,3,2,Sales Executive,2,Married,4327.0,25440.0,5,Y,No,12,3,4,80.0,3,5,2,3,0.0,0,0,0
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215.0,4,Female,30.0,3,4,Manager,1,Married,17856.0,9490.0,2,Y,No,22,4,3,80.0,1,32,3,3,2.0,2,2,2
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216.0,4,Male,78.0,2,1,Laboratory Technician,1,Married,3196.0,12449.0,1,Y,No,12,3,3,80.0,3,6,2,3,6.0,5,3,3
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217.0,4,Male,52.0,3,5,Research Director,2,Married,19081.0,10849.0,5,Y,No,11,3,1,80.0,1,25,2,3,4.0,2,0,3
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218.0,3,Male,94.0,3,2,Sales Executive,1,Married,8966.0,21026.0,3,Y,Yes,15,3,4,80.0,3,15,2,3,7.0,7,1,7
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219.0,4,Female,97.0,3,1,Laboratory Technician,2,Married,2210.0,3372.0,1,Y,No,13,3,1,80.0,1,1,3,1,1.0,0,0,0
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220.0,2,Female,82.0,3,2,Sales Executive,3,Married,4539.0,4905.0,1,Y,No,12,3,1,80.0,1,10,3,2,10.0,7,0,1
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221.0,3,Male,60.0,1,1,Laboratory Technician,3,Divorced,2741.0,6865.0,1,Y,No,14,3,3,80.0,1,7,4,3,7.0,7,1,7
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224.0,3,Male,49.0,3,2,Laboratory Technician,3,Divorced,3491.0,11309.0,1,Y,No,13,3,1,80.0,3,10,4,2,10.0,7,8,9
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225.0,4,Male,32.0,3,2,Research Scientist,4,Single,4541.0,7744.0,1,Y,No,25,4,2,80.0,0,20,3,3,20.0,11,13,17
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226.0,3,Male,43.0,4,1,Sales Representative,4,Single,2678.0,5050.0,1,Y,No,17,3,4,80.0,0,2,2,3,2.0,1,2,2
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228.0,4,Male,60.0,3,2,Manufacturing Director,4,Divorced,7379.0,17433.0,2,Y,No,11,3,3,80.0,1,12,3,2,6.0,3,1,4
42,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231.0,4,Male,79.0,4,2,Human Resources,1,Married,6272.0,12858.0,7,Y,No,16,3,1,80.0,1,10,3,4,4.0,3,0,3
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233.0,2,Male,52.0,4,2,Sales Executive,4,Divorced,5220.0,10893.0,0,Y,Yes,18,3,2,80.0,1,12,3,3,11.0,7,1,9
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234.0,3,Female,77.0,2,1,Laboratory Technician,2,Married,2743.0,7331.0,1,Y,No,20,4,3,80.0,1,2,2,3,2.0,2,2,2
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235.0,4,Female,38.0,3,2,Research Scientist,3,Single,4998.0,2338.0,4,Y,Yes,14,3,4,80.0,0,10,2,3,8.0,7,0,7
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237.0,3,Female,77.0,1,3,Manufacturing Director,1,Divorced,10252.0,4235.0,2,Y,Yes,21,4,3,80.0,1,17,2,3,7.0,7,7,7
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238.0,1,Male,60.0,3,1,Research Scientist,4,Married,2781.0,6311.0,0,Y,No,13,3,2,80.0,1,15,5,3,14.0,10,4,10
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239.0,2,Female,84.0,2,2,Sales Executive,2,Divorced,6852.0,11591.0,7,Y,No,12,3,2,80.0,1,7,2,4,5.0,1,1,3
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240.0,3,Male,57.0,3,2,Sales Executive,4,Single,4950.0,20623.0,0,Y,No,14,3,2,80.0,0,5,4,3,4.0,3,1,1
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241.0,4,Male,63.0,3,1,Research Scientist,2,Married,3579.0,9369.0,0,Y,Yes,21,4,1,80.0,1,12,2,3,11.0,9,5,7
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242.0,1,Female,60.0,3,3,Research Director,1,Married,13191.0,23281.0,3,Y,Yes,17,3,3,80.0,0,20,6,3,1.0,0,0,0
35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243.0,3,Female,78.0,2,3,Sales Executive,4,Married,10377.0,13755.0,4,Y,Yes,11,3,2,80.0,1,16,6,2,13.0,2,4,12
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244.0,1,Male,42.0,3,1,Research Scientist,1,Married,2235.0,14377.0,1,Y,Yes,14,3,4,80.0,2,9,3,2,9.0,7,6,8
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245.0,4,Female,53.0,3,3,Manufacturing Director,3,Divorced,10502.0,9659.0,7,Y,No,17,3,1,80.0,1,33,2,1,5.0,4,1,4
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246.0,1,Female,72.0,4,1,Research Scientist,4,Married,2011.0,19982.0,1,Y,No,13,3,4,80.0,1,10,5,3,10.0,5,7,7
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248.0,1,Female,96.0,2,1,Research Scientist,2,Single,1859.0,6148.0,1,Y,Yes,25,4,2,80.0,0,1,2,4,1.0,1,0,0
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249.0,1,Female,97.0,3,1,Research Scientist,4,Divorced,3760.0,5598.0,1,Y,No,15,3,1,80.0,3,3,5,3,3.0,2,1,2
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250.0,4,Male,85.0,3,4,Research Director,4,Married,17779.0,23474.0,3,Y,No,14,3,1,80.0,0,36,2,3,10.0,9,0,9
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251.0,3,Male,80.0,3,2,Healthcare Representative,1,Married,6833.0,17089.0,1,Y,Yes,12,3,4,80.0,0,6,2,2,6.0,5,0,1
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252.0,3,Female,96.0,2,2,Healthcare Representative,1,Single,6812.0,17198.0,1,Y,No,19,3,2,80.0,0,10,2,3,10.0,9,1,8
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254.0,3,Female,48.0,2,2,Sales Executive,4,Single,5171.0,16490.0,5,Y,No,17,3,4,80.0,0,13,2,3,6.0,1,0,5
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255.0,3,Male,96.0,1,5,Research Director,4,Married,19740.0,18625.0,3,Y,No,14,3,2,80.0,1,25,2,3,8.0,7,0,7
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256.0,1,Male,85.0,2,5,Manager,3,Married,18711.0,12124.0,2,Y,No,13,3,3,80.0,1,23,2,4,1.0,0,0,0
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257.0,3,Male,46.0,3,1,Research Scientist,2,Married,3692.0,9256.0,1,Y,No,12,3,3,80.0,0,12,2,2,11.0,10,0,7
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258.0,4,Male,76.0,4,1,Laboratory Technician,2,Single,2559.0,16620.0,5,Y,No,11,3,3,80.0,0,7,4,2,1.0,0,0,0
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259.0,1,Male,76.0,3,1,Research Scientist,3,Divorced,2517.0,3208.0,1,Y,No,11,3,2,80.0,3,5,2,3,5.0,3,0,3
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260.0,3,Male,82.0,3,2,Healthcare Representative,4,Divorced,6623.0,4204.0,1,Y,Yes,11,3,2,80.0,2,6,2,3,6.0,0,1,0
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263.0,4,Male,76.0,2,5,Research Director,4,Single,18265.0,8733.0,6,Y,No,12,3,3,80.0,0,25,3,4,1.0,0,0,0
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264.0,4,Female,87.0,2,4,Research Director,4,Divorced,16124.0,3423.0,3,Y,No,14,3,2,80.0,2,9,2,2,7.0,7,1,7
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265.0,3,Female,89.0,4,1,Research Scientist,3,Married,2585.0,21643.0,0,Y,No,17,3,4,80.0,0,2,5,2,1.0,0,0,0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267.0,2,Male,88.0,3,5,Manager,2,Married,18213.0,8751.0,7,Y,No,11,3,3,80.0,1,26,5,3,22.0,9,3,10
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268.0,4,Male,82.0,4,3,Sales Executive,3,Divorced,8380.0,21708.0,0,Y,Yes,14,3,4,80.0,2,10,3,3,9.0,8,0,8
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269.0,2,Female,57.0,4,1,Research Scientist,4,Single,2994.0,21221.0,1,Y,Yes,12,3,4,80.0,0,1,2,3,1.0,0,0,1
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270.0,4,Male,47.0,3,1,Research Scientist,3,Married,1223.0,16901.0,1,Y,No,22,4,4,80.0,1,1,2,3,1.0,0,0,1
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273.0,3,Male,73.0,1,1,Sales Representative,4,Single,1118.0,8040.0,1,Y,Yes,14,3,4,80.0,0,1,4,3,1.0,0,1,0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275.0,3,Male,53.0,3,1,Research Scientist,4,Single,2875.0,9973.0,1,Y,Yes,20,4,2,80.0,0,8,2,2,8.0,5,2,2
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277.0,1,Female,94.0,1,5,Manager,2,Single,18824.0,2493.0,2,Y,Yes,16,3,1,80.0,0,26,2,3,24.0,10,1,11
55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278.0,4,Male,37.0,2,4,Healthcare Representative,2,Divorced,13577.0,25592.0,1,Y,Yes,15,3,4,80.0,1,34,3,3,33.0,9,15,0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279.0,1,Female,45.0,2,1,Laboratory Technician,3,Single,2625.0,25308.0,1,Y,No,20,4,3,80.0,0,2,2,1,2.0,2,2,2
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280.0,4,Female,33.0,2,5,Manager,2,Married,18789.0,9946.0,2,Y,No,14,3,3,80.0,1,26,2,3,11.0,4,0,8
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281.0,3,Female,86.0,3,2,Sales Executive,1,Single,4538.0,6039.0,0,Y,Yes,12,3,4,80.0,0,4,3,3,3.0,2,0,2
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282.0,4,Male,83.0,3,5,Manager,2,Divorced,19847.0,19196.0,4,Y,Yes,24,4,1,80.0,1,31,5,2,29.0,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283.0,4,Male,67.0,3,3,Manufacturing Director,4,Single,10512.0,20002.0,6,Y,No,12,3,4,80.0,0,25,6,2,9.0,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285.0,3,Female,46.0,3,2,Laboratory Technician,2,Divorced,4444.0,22534.0,4,Y,No,13,3,3,80.0,2,15,2,4,11.0,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286.0,4,Male,44.0,3,1,Laboratory Technician,3,Single,2154.0,6842.0,0,Y,Yes,11,3,3,80.0,0,5,2,2,4.0,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288.0,3,Male,92.0,4,5,Manager,1,Divorced,19190.0,17477.0,1,Y,No,14,3,4,80.0,2,26,4,2,25.0,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289.0,3,Male,56.0,2,2,Human Resources,2,Married,4490.0,21833.0,4,Y,No,11,3,4,80.0,2,14,5,4,10.0,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291.0,3,Male,66.0,3,1,Research Scientist,3,Married,3506.0,6020.0,0,Y,Yes,14,3,4,80.0,0,4,3,3,3.0,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292.0,2,Female,78.0,4,2,Research Scientist,2,Married,2372.0,5628.0,6,Y,Yes,16,3,4,80.0,0,18,2,3,1.0,0,0,0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293.0,4,Female,56.0,2,3,Sales Executive,4,Single,10231.0,20364.0,3,Y,No,14,3,4,80.0,0,23,3,4,21.0,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294.0,3,Female,53.0,3,2,Manufacturing Director,2,Single,5410.0,2323.0,9,Y,Yes,11,3,4,80.0,0,18,2,3,16.0,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295.0,1,Female,73.0,3,3,Healthcare Representative,4,Married,7978.0,14075.0,1,Y,No,11,3,4,80.0,1,10,2,3,10.0,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296.0,4,Male,52.0,2,1,Laboratory Technician,4,Married,3867.0,14222.0,1,Y,Yes,12,3,2,80.0,1,2,2,3,2.0,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297.0,2,Female,40.0,2,1,Laboratory Technician,3,Single,2838.0,4257.0,0,Y,No,14,3,2,80.0,0,8,6,2,7.0,0,7,7
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298.0,3,Female,72.0,3,2,Manufacturing Director,3,Single,4695.0,12858.0,7,Y,Yes,18,3,3,80.0,0,10,3,3,8.0,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299.0,2,Female,39.0,3,1,Laboratory Technician,3,Divorced,3339.0,17285.0,3,Y,Yes,13,3,1,80.0,2,10,2,3,7.0,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301.0,4,Male,84.0,3,1,Research Scientist,1,Single,2080.0,4732.0,2,Y,No,11,3,2,80.0,0,5,2,2,3.0,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303.0,4,Female,40.0,3,1,Research Scientist,2,Single,2096.0,18830.0,1,Y,No,18,3,4,80.0,0,2,3,2,2.0,2,2,1
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304.0,3,Male,56.0,4,2,Sales Executive,4,Married,6209.0,11693.0,1,Y,No,15,3,3,80.0,2,10,4,4,10.0,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306.0,2,Female,83.0,3,5,Manager,2,Single,18061.0,13035.0,3,Y,No,22,4,3,80.0,0,22,4,3,0.0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307.0,3,Female,94.0,2,4,Manager,2,Divorced,17123.0,17334.0,6,Y,Yes,13,3,4,80.0,2,21,4,3,19.0,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308.0,1,Male,88.0,3,1,Research Scientist,3,Divorced,2372.0,26076.0,1,Y,No,12,3,4,80.0,2,2,3,3,2.0,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309.0,4,Male,79.0,3,2,Laboratory Technician,3,Married,4883.0,22845.0,1,Y,No,18,3,1,80.0,1,10,3,3,10.0,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310.0,3,Male,93.0,3,1,Research Scientist,1,Single,3904.0,22154.0,0,Y,No,13,3,1,80.0,0,6,2,3,5.0,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311.0,1,Female,48.0,2,2,Laboratory Technician,4,Married,4627.0,23631.0,0,Y,No,12,3,1,80.0,1,10,6,3,9.0,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312.0,4,Female,63.0,3,3,Healthcare Representative,3,Married,7094.0,5747.0,3,Y,No,12,3,1,80.0,0,10,0,3,7.0,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314.0,4,Female,44.0,3,1,Human Resources,1,Single,3423.0,22957.0,6,Y,No,12,3,3,80.0,0,10,3,4,7.0,6,5,7
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315.0,3,Female,55.0,1,2,Laboratory Technician,4,Married,6674.0,16392.0,0,Y,No,11,3,1,80.0,3,10,6,3,9.0,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317.0,4,Female,43.0,3,4,Research Director,1,Married,16880.0,22422.0,4,Y,Yes,11,3,2,80.0,0,25,2,3,3.0,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318.0,4,Male,57.0,2,3,Sales Executive,2,Single,9094.0,17235.0,2,Y,Yes,12,3,3,80.0,0,9,2,3,5.0,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319.0,2,Male,64.0,3,3,Sales Executive,2,Single,8446.0,21534.0,9,Y,Yes,19,3,3,80.0,0,10,2,2,8.0,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321.0,2,Female,95.0,3,3,Manager,1,Married,11916.0,25927.0,1,Y,Yes,23,4,4,80.0,2,9,2,3,9.0,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322.0,1,Male,32.0,3,2,Manufacturing Director,3,Single,4534.0,13352.0,0,Y,No,11,3,1,80.0,0,9,6,3,8.0,7,1,7
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324.0,4,Female,57.0,3,3,Sales Executive,3,Divorced,9852.0,8935.0,1,Y,Yes,19,3,1,80.0,1,10,5,2,10.0,8,9,6
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329.0,3,Male,40.0,1,2,Sales Executive,2,Single,6151.0,22074.0,1,Y,No,13,3,1,80.0,0,19,4,3,19.0,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331.0,4,Female,54.0,3,1,Sales Representative,2,Single,2302.0,8319.0,1,Y,Yes,11,3,1,80.0,0,3,2,4,3.0,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333.0,1,Male,89.0,3,1,Laboratory Technician,1,Married,2362.0,14669.0,4,Y,No,12,3,3,80.0,0,10,4,4,3.0,2,1,2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334.0,3,Male,37.0,3,4,Manager,3,Married,17861.0,26582.0,0,Y,Yes,13,3,4,80.0,0,21,3,2,20.0,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336.0,4,Female,58.0,1,5,Manager,3,Married,19187.0,6992.0,4,Y,No,14,3,4,80.0,1,23,5,3,19.0,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338.0,4,Male,99.0,3,5,Manager,2,Single,19717.0,4022.0,6,Y,No,14,3,1,80.0,0,36,4,3,7.0,3,7,7
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340.0,3,Male,74.0,3,1,Research Scientist,3,Divorced,3544.0,8532.0,9,Y,No,16,3,2,80.0,1,6,0,3,4.0,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344.0,4,Male,86.0,3,3,Healthcare Representative,4,Divorced,8500.0,5494.0,0,Y,No,11,3,4,80.0,1,10,0,2,9.0,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346.0,3,Male,98.0,3,2,Research Scientist,4,Single,4661.0,22455.0,1,Y,No,13,3,3,80.0,0,9,4,3,9.0,8,8,8
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349.0,3,Female,66.0,3,2,Sales Executive,1,Divorced,4103.0,4297.0,0,Y,No,17,3,4,80.0,1,10,2,3,9.0,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350.0,3,Male,87.0,3,2,Research Scientist,3,Single,4249.0,2690.0,1,Y,Yes,11,3,2,80.0,0,9,3,3,9.0,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352.0,3,Male,84.0,3,4,Manager,2,Divorced,14026.0,17588.0,1,Y,Yes,11,3,2,80.0,1,33,2,3,33.0,9,0,10
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355.0,2,Female,31.0,3,2,Sales Executive,1,Divorced,6893.0,19461.0,3,Y,No,15,3,4,80.0,1,11,3,3,7.0,7,1,7
34,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356.0,3,Female,66.0,3,2,Sales Executive,1,Single,6125.0,23553.0,1,Y,No,12,3,4,80.0,0,10,6,4,10.0,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358.0,4,Male,67.0,3,1,Laboratory Technician,4,Married,3669.0,9075.0,3,Y,No,11,3,3,80.0,3,7,6,2,3.0,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360.0,3,Female,53.0,2,3,Manufacturing Director,1,Married,10008.0,12023.0,7,Y,Yes,14,3,4,80.0,0,31,0,2,10.0,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361.0,2,Male,88.0,3,1,Laboratory Technician,2,Married,2387.0,6762.0,3,Y,No,22,4,3,80.0,1,7,3,3,4.0,2,0,3
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,1362.0,1,Female,83.0,4,2,Sales Executive,1,Married,4639.0,2261.0,2,Y,No,16,3,4,80.0,1,17,2,2,15.0,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363.0,4,Male,54.0,3,3,Manufacturing Director,4,Single,7898.0,18706.0,1,Y,No,11,3,3,80.0,0,11,2,3,10.0,9,0,8
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364.0,3,Female,98.0,4,1,Sales Representative,4,Married,2534.0,6527.0,8,Y,No,14,3,2,80.0,1,5,4,3,1.0,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367.0,4,Female,82.0,2,4,Manufacturing Director,2,Single,13142.0,24439.0,3,Y,No,16,3,2,80.0,0,29,1,2,5.0,2,0,3
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368.0,4,Female,97.0,3,1,Laboratory Technician,4,Single,1611.0,19305.0,1,Y,No,15,3,3,80.0,0,0,5,4,0.0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369.0,4,Female,60.0,2,2,Laboratory Technician,4,Married,5363.0,10846.0,0,Y,No,12,3,2,80.0,1,10,0,3,9.0,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371.0,4,Male,43.0,1,2,Sales Executive,4,Single,5071.0,20392.0,3,Y,No,20,4,2,80.0,0,8,3,3,6.0,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372.0,1,Male,85.0,4,4,Sales Executive,3,Single,13695.0,9277.0,6,Y,Yes,17,3,3,80.0,0,24,2,2,19.0,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373.0,4,Male,68.0,3,4,Manufacturing Director,2,Married,13402.0,18235.0,4,Y,Yes,12,3,1,80.0,1,33,0,3,19.0,16,15,9
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374.0,1,Female,92.0,2,1,Research Scientist,3,Divorced,2029.0,15891.0,1,Y,No,20,4,3,80.0,3,5,2,3,5.0,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375.0,2,Female,89.0,4,2,Healthcare Representative,3,Divorced,6377.0,13888.0,5,Y,No,20,4,2,80.0,3,15,0,3,12.0,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377.0,2,Male,86.0,3,2,Laboratory Technician,3,Married,5429.0,17491.0,4,Y,No,13,3,1,80.0,2,10,1,3,8.0,7,7,7
